Muestra,TipoDI,Garantia,EstadoActual,Cobertura,Producto,Intermediario,ValorDesembolso,SaldoCredito,SaldoGarantizado,Incumplimiento,FechaAnulacion,Reactivacion,Ciudad,%Comision,TotalComision
Requisitos Basicos,Demanda,6255984,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,6000000,4928981,3450287,Diferencia en fecha y monto de desembolso,44776,NO,CHIQUINQUIRA,1.97,140658
Requisitos Basicos,Demanda,6255980,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,2000000,1678196,1174737,Diferencia en fecha y monto de desembolso,44776,NO,EL GUAMO,1.97,46886
Requisitos Basicos,Demanda,6255941,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,2000000,1110042,777029,Diferencia en fecha y monto de desembolso,44776,NO,TOLU,1.31,31178
Requisitos Basicos,Demanda,6255928,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,5000000,3418240,2392768,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,1.97,117215
Requisitos Basicos,Demanda,6255910,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,2000000,1483082,1038157,Diferencia en fecha y monto de desembolso,44776,NO,MUTISCUA,1.97,46886
Requisitos Basicos,Demanda,6255903,Anulada,80,EMP223 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2500000,2500000,2000000,Diferencia en fecha y monto de desembolso,44776,NO,LA JAGUA DE IBIRICO,2.47,73483
Requisitos Basicos,Demanda,6255888,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,3000000,1994046,1395832,Diferencia en fecha y monto de desembolso,44776,NO,PUERTO GAITAN,1.97,70329
Requisitos Basicos,Demanda,6255853,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,3000000,1587955,1111569,Diferencia en fecha y monto de desembolso,44776,NO,FUNDACION,1.97,70329
Requisitos Basicos,Demanda,6256093,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,2000000,1153904,807733,Diferencia en fecha y monto de desembolso,44776,NO,PIEDECUESTA,1.97,46886
Requisitos Basicos,Demanda,6256095,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,2000000,1656118,1159283,Diferencia en fecha y monto de desembolso,44776,NO,ARIGUANI,1.97,46886
Requisitos Basicos,Demanda,6256101,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,7100000,5309093,3716365,Diferencia en fecha y monto de desembolso,44776,NO,SOGAMOSO,1.97,166445
Requisitos Basicos,Demanda,6256108,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,4800000,3782348,2647644,Diferencia en fecha y monto de desembolso,44776,NO,SAN PABLO-13,1.97,112526
Requisitos Basicos,Demanda,6256182,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,4000000,1895857,1327100,Diferencia en fecha y monto de desembolso,44776,NO,SAN MIGUEL DE SEMA,1.97,93772
Requisitos Basicos,Demanda,6256191,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,2500000,1954145,1367902,Diferencia en fecha y monto de desembolso,44776,NO,SAN ZENON,1.97,58608
Requisitos Basicos,Demanda,6256194,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,3700000,2915560,2040892,Diferencia en fecha y monto de desembolso,44776,NO,SAN MARTIN-20,1.97,86739
Requisitos Basicos,Demanda,6243910,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,3000000,1898582,1329007,Diferencia en fecha y monto de desembolso,44776,NO,VILLAVICENCIO,0.99,35343
Requisitos Basicos,Demanda,6243892,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,2000000,1196169,837318,Diferencia en fecha y monto de desembolso,44776,NO,VILLAVICENCIO,0.99,23562
Requisitos Basicos,Demanda,6221087,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,2000000,1395848,977094,Diferencia en fecha y monto de desembolso,44776,NO,CIMITARRA,0.41,9758
Requisitos Basicos,Demanda,6073746,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,19000000,8043102,4825861,Plazo incumplido para el producto,44776,NO,ARACATACA,2.22,501942
Requisitos Basicos,Demanda,6256146,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,3000000,1981990,1387393,Diferencia en fecha y monto de desembolso,44776,NO,LEBRIJA,1.97,70329
Requisitos Basicos,Demanda,6256149,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,2000000,1388178,971725,Diferencia en fecha y monto de desembolso,44776,NO,DUITAMA,0.99,23562
Requisitos Basicos,Demanda,6346418,Anulada,80,EMP223 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,4000000,4000000,3200000,Plazo incumplido para el producto,44776,NO,FUNDACION,2.47,117572
Requisitos Basicos,Demanda,6266551,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,2000000,1678196,1174737,Diferencia en fecha y monto de desembolso,44776,NO,SAN MARTIN-20,0.49,11662
Requisitos Basicos,Demanda,6276882,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,1300000,1044397,626638,Diferencia en fecha y monto de desembolso,44776,NO,CARMEN DE BOLIVAR,1.11,17172
Requisitos Basicos,Demanda,6278641,Anulada,70,EMP219 UNIDOS POR COLOMBIA MICRO AL 70%,CREZCAMOS SA,2000000,1721381,1204967,Diferencia en fecha y monto de desembolso,44776,NO,OVEJAS,0.49,11662
Requisitos Basicos,Demanda,6275778,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,2000000,1444407,866644,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,1.14,27132
Requisitos Basicos,Demanda,6277546,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,5500000,4936019,2961611,Diferencia en fecha y monto de desembolso,44776,NO,SANTA ROSA DEL SUR,2.22,145299
Requisitos Basicos,Demanda,8099561,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1050000,951607,761286,Diferencia en fecha y monto de desembolso,44776,NO,CHIRIGUANA,3.85,48106
Requisitos Basicos,Demanda,6916442,Anulada,90,EMP219 UNIDOS POR COLOMBIA MICRO AL 90%,CREZCAMOS SA,3000000,1410207,1269186,Diferencia en fecha y monto de desembolso,44776,NO,FUNDACION,0.85,30345
Requisitos Basicos,Demanda,8099696,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,5400000,5112596,4090077,Diferencia en fecha y monto de desembolso,44776,NO,SAMACA-15,3.85,247401
Requisitos Basicos,Demanda,8099673,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,4000000,3567439,2853951,Diferencia en fecha y monto de desembolso,44776,NO,PLATO,3.85,183260
Requisitos Basicos,Demanda,8099684,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1920876,1536701,Diferencia en fecha y monto de desembolso,44776,NO,PIEDECUESTA,3.85,91630
Requisitos Basicos,Demanda,8099499,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,4000000,3787108,3029686,Diferencia en fecha y monto de desembolso,44776,NO,AGUACHICA,3.85,183260
Requisitos Basicos,Demanda,8099519,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,3000000,2881314,2305051,Diferencia en fecha y monto de desembolso,44776,NO,TEORAMA,3.85,137445
Requisitos Basicos,Demanda,8099528,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1400000,1106963,885570,Diferencia en fecha y monto de desembolso,44776,NO,CHIMICHAGUA,3.85,64141
Requisitos Basicos,Demanda,8099532,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,863105,690484,Diferencia en fecha y monto de desembolso,44776,NO,CHIMICHAGUA,3.85,45815
Requisitos Basicos,Demanda,8099701,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1793997,1435198,Diferencia en fecha y monto de desembolso,44776,NO,TUNJA,3.85,91630
Requisitos Basicos,Demanda,8099729,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1838712,1470970,Diferencia en fecha y monto de desembolso,44776,NO,SABANAS DE SAN ANGEL,3.85,91630
Requisitos Basicos,Demanda,8099733,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,863105,690484,Diferencia en fecha y monto de desembolso,44776,NO,ARIGUANI,3.85,45815
Requisitos Basicos,Demanda,8099808,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,790688,632550,Diferencia en fecha y monto de desembolso,44776,NO,PELAYA,3.85,45815
Requisitos Basicos,Demanda,8099568,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1753391,1402713,Diferencia en fecha y monto de desembolso,44776,NO,PUERTO WILCHES,3.85,91630
Requisitos Basicos,Demanda,8099809,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,790688,632550,Diferencia en fecha y monto de desembolso,44776,NO,TAMALAMEQUE,3.85,45815
Requisitos Basicos,Demanda,8099820,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1920876,1536701,Diferencia en fecha y monto de desembolso,44776,NO,TAMALAMEQUE,3.85,91630
Requisitos Basicos,Demanda,8099823,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1500000,1200000,Diferencia en fecha y monto de desembolso,44776,NO,TAMALAMEQUE,3.85,68723
Requisitos Basicos,Demanda,8099833,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,4500000,4258866,3407093,Diferencia en fecha y monto de desembolso,44776,NO,LEBRIJA,3.85,206168
Requisitos Basicos,Demanda,8099837,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,3700000,3603393,2882714,Diferencia en fecha y monto de desembolso,44776,NO,LEBRIJA,3.85,169516
Requisitos Basicos,Demanda,8099572,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,1000000,932630,559578,Diferencia en fecha y monto de desembolso,44776,NO,SANTA ROSA DEL SUR,2.22,26418
Requisitos Basicos,Demanda,8099577,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1784946,1427957,Diferencia en fecha y monto de desembolso,44776,NO,PUERTO PARRA,3.85,91630
Requisitos Basicos,Demanda,8100039,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1838712,1470970,Diferencia en fecha y monto de desembolso,44776,NO,SAN JUAN NEPOMUCENO,3.85,91630
Requisitos Basicos,Demanda,8100047,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,3000000,3000000,2400000,Diferencia en fecha y monto de desembolso,44776,NO,EL GUAMO,3.85,137445
Requisitos Basicos,Demanda,8100048,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1920876,1536701,Diferencia en fecha y monto de desembolso,44776,NO,SAN JUAN NEPOMUCENO,3.85,91630
Requisitos Basicos,Demanda,8100086,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1865685,1492548,Diferencia en fecha y monto de desembolso,44776,NO,SINCELEJO,3.85,91630
Requisitos Basicos,Demanda,8100109,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1920876,1536701,Diferencia en fecha y monto de desembolso,44776,NO,SINCELEJO,3.85,91630
Requisitos Basicos,Demanda,8100111,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,929832,743866,Diferencia en fecha y monto de desembolso,44776,NO,SINCELEJO,3.85,45815
Requisitos Basicos,Demanda,8100112,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,932843,746274,Diferencia en fecha y monto de desembolso,44776,NO,TOLUVIEJO,3.85,45815
Requisitos Basicos,Demanda,8100116,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,1000000,800000,Diferencia en fecha y monto de desembolso,44776,NO,SINCELEJO,3.85,45815
Requisitos Basicos,Demanda,8100157,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,863105,690484,Diferencia en fecha y monto de desembolso,44776,NO,SINCELEJO,3.85,45815
Requisitos Basicos,Demanda,8100168,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1399264,1119411,Diferencia en fecha y monto de desembolso,44776,NO,SOGAMOSO,3.85,68723
Requisitos Basicos,Demanda,8100203,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1838712,1470970,Diferencia en fecha y monto de desembolso,44776,NO,SAN PEDRO-70,3.85,91630
Requisitos Basicos,Demanda,8100221,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1838712,1470970,Diferencia en fecha y monto de desembolso,44776,NO,CHALAN,3.85,91630
Requisitos Basicos,Demanda,8099970,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,863105,690484,Diferencia en fecha y monto de desembolso,44776,NO,CIENAGA,3.85,45815
Requisitos Basicos,Demanda,8099975,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,790688,632550,Diferencia en fecha y monto de desembolso,44776,NO,CIENAGA,3.85,45815
Requisitos Basicos,Demanda,8099976,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,863105,690484,Diferencia en fecha y monto de desembolso,44776,NO,CIENAGA,3.85,45815
Requisitos Basicos,Demanda,8099982,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1294533,1035626,Diferencia en fecha y monto de desembolso,44776,NO,CIENAGA,3.85,68723
Requisitos Basicos,Demanda,8099987,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,817375,653900,Diferencia en fecha y monto de desembolso,44776,NO,CIENAGA,3.85,45815
Requisitos Basicos,Demanda,8100011,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,932843,746274,Diferencia en fecha y monto de desembolso,44776,NO,CIENAGA,3.85,45815
Requisitos Basicos,Demanda,8100228,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,4000000,3797880,3038304,Diferencia en fecha y monto de desembolso,44776,NO,OVEJAS,3.85,183260
Requisitos Basicos,Demanda,8100229,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,863105,690484,Diferencia en fecha y monto de desembolso,44776,NO,OVEJAS,3.85,45815
Requisitos Basicos,Demanda,8099591,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1920876,1536701,Diferencia en fecha y monto de desembolso,44776,NO,AGUSTIN CODAZZI,3.85,91630
Requisitos Basicos,Demanda,8100264,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1186032,948826,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,68723
Requisitos Basicos,Demanda,8099594,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,2000000,1600000,Diferencia en fecha y monto de desembolso,44776,NO,BECERRIL,3.85,91630
Requisitos Basicos,Demanda,8100273,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1399264,1119411,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,68723
Requisitos Basicos,Demanda,8100275,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,932843,746274,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,45815
Requisitos Basicos,Demanda,8099602,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1399264,1119411,Diferencia en fecha y monto de desembolso,44776,NO,AGUSTIN CODAZZI,3.85,68723
Requisitos Basicos,Demanda,8100278,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1685022,1348018,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,91630
Requisitos Basicos,Demanda,8100293,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,932630,746104,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,45815
Requisitos Basicos,Demanda,8100296,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,932843,746274,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,45815
Requisitos Basicos,Demanda,8100311,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1793997,1435198,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,91630
Requisitos Basicos,Demanda,8100317,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1399264,1119411,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,68723
Requisitos Basicos,Demanda,8100319,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,1000000,800000,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,45815
Requisitos Basicos,Demanda,8100322,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2500000,2240516,1792413,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,114538
Requisitos Basicos,Demanda,8100323,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,932843,746274,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,45815
Requisitos Basicos,Demanda,8100327,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,863105,690484,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,45815
Requisitos Basicos,Demanda,8100336,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1399264,1119411,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,68723
Requisitos Basicos,Demanda,8100338,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,1000000,800000,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,45815
Requisitos Basicos,Demanda,8100347,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1898940,1519152,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,91630
Requisitos Basicos,Demanda,8100361,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1399264,1119411,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,68723
Requisitos Basicos,Demanda,8100368,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1200000,981254,785003,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,54978
Requisitos Basicos,Demanda,8100392,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,920000,707999,566399,Diferencia en fecha y monto de desembolso,44776,NO,PUERTO BOYACA,3.85,42150
Requisitos Basicos,Demanda,8100394,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2100000,2016920,1613536,Diferencia en fecha y monto de desembolso,44776,NO,PUERTO BOYACA,3.85,96212
Requisitos Basicos,Demanda,8100397,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,3000000,3000000,2400000,Diferencia en fecha y monto de desembolso,44776,NO,PUERTO BOYACA,3.85,137445
Requisitos Basicos,Demanda,8100400,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,5200000,5200000,4160000,Diferencia en fecha y monto de desembolso,44776,NO,PUERTO BOYACA,3.85,238238
Requisitos Basicos,Demanda,8100406,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1919662,1535730,Diferencia en fecha y monto de desembolso,44776,NO,PUERTO BOYACA,3.85,91630
Requisitos Basicos,Demanda,8100434,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1500000,1200000,Diferencia en fecha y monto de desembolso,44776,NO,MARIA LA BAJA,3.85,68723
Requisitos Basicos,Demanda,8100441,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,1000000,800000,Diferencia en fecha y monto de desembolso,44776,NO,BUCARAMANGA,3.85,45815
Requisitos Basicos,Demanda,8100778,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1050000,875261,700209,Diferencia en fecha y monto de desembolso,44776,NO,VILLAVICENCIO,3.85,48106
Requisitos Basicos,Demanda,8100444,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,931761,745409,Diferencia en fecha y monto de desembolso,44776,NO,BUCARAMANGA,3.85,45815
Requisitos Basicos,Demanda,8100455,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1838550,1470840,Diferencia en fecha y monto de desembolso,44776,NO,TALAIGUA NUEVO,3.85,91630
Requisitos Basicos,Demanda,8100461,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1200000,1119411,895529,Diferencia en fecha y monto de desembolso,44776,NO,CICUCO,3.85,54978
Requisitos Basicos,Demanda,8100464,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,3000000,2881314,2305051,Diferencia en fecha y monto de desembolso,44776,NO,TALAIGUA NUEVO,3.85,137445
Requisitos Basicos,Demanda,8100490,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,863105,690484,Diferencia en fecha y monto de desembolso,44776,NO,ABREGO,3.85,45815
Requisitos Basicos,Demanda,8100496,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1294658,1035726,Diferencia en fecha y monto de desembolso,44776,NO,REGIDOR,3.85,68723
Requisitos Basicos,Demanda,8100553,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,2000000,1600000,Diferencia en fecha y monto de desembolso,44776,NO,MANATI,3.85,91630
Requisitos Basicos,Demanda,8100558,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,3000000,2630087,2104070,Diferencia en fecha y monto de desembolso,44776,NO,URUMITA,3.85,137445
Requisitos Basicos,Demanda,8064231,Anulada,60,EMP226 UNIDOS POR COLOMBIA MICRO INFORMALES 60%,CREZCAMOS SA,2000000,1148940,689364,Plazo incumplido para el producto,44776,NO,SAN VICENTE DE CHUCURI,0.56,13328
Requisitos Basicos,Demanda,8100569,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2500000,2242497,1793998,Diferencia en fecha y monto de desembolso,44776,NO,MANAURE BALCON DEL CESAR,3.85,114538
Requisitos Basicos,Demanda,8100571,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,5400000,5400000,4320000,Diferencia en fecha y monto de desembolso,44776,NO,EL CARMEN-68,3.85,247401
Requisitos Basicos,Demanda,8100640,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1500000,1294658,1035726,Diferencia en fecha y monto de desembolso,44776,NO,CAIMITO,3.85,68723
Requisitos Basicos,Demanda,8100643,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,1000000,800000,Diferencia en fecha y monto de desembolso,44776,NO,SAMPUES,3.85,45815
Requisitos Basicos,Demanda,8100376,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2000000,1793997,1435198,Diferencia en fecha y monto de desembolso,44776,NO,SANTA MARTA,3.85,91630
Requisitos Basicos,Demanda,8100388,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,932843,746274,Diferencia en fecha y monto de desembolso,44776,NO,PUERTO BOYACA,3.85,45815
Requisitos Basicos,Demanda,8100705,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1000000,932843,746274,Diferencia en fecha y monto de desembolso,44776,NO,ACACIAS,3.85,45815
Requisitos Basicos,Demanda,8100716,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,3000000,2881314,2305051,Diferencia en fecha y monto de desembolso,44776,NO,VILLAVICENCIO,3.85,137445
Requisitos Basicos,Demanda,8100733,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1200000,1035726,828581,Diferencia en fecha y monto de desembolso,44776,NO,CUMARAL,3.85,54978
Requisitos Basicos,Demanda,8100756,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,1600000,1427686,1142149,Diferencia en fecha y monto de desembolso,44776,NO,VILLAVICENCIO,3.85,73304
Requisitos Basicos,Demanda,8100771,Anulada,80,EMP219 UNIDOS POR COLOMBIA MICRO AL 80%,CREZCAMOS SA,2100000,1958970,1567176,Diferencia en fecha y monto de desembolso,44776,NO,VILLAVICENCIO,3.85,96212
